id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
137342,"Ragusa, Sicily, Italy",Ragusa,8,$136.00,30,4.93
137964,"Modica, Sicily, Italy",Modica,16,$584.00,5,4.8
140468,"Castellammare del Golfo, Sicily, Italy",Castellammare del Golfo,6,$166.00,176,4.94
148726,,Ispica,2,$112.00,0,
152203,"Catania, CT, Italy",Valverde,3,$64.00,439,4.64
152261,"Catania, Sicily, Italy",Aci Catena,4,$98.00,53,4.67
157161,"Milazzo, Sicily, Italy",Milazzo,4,$62.00,21,4.35
157574,,Castellammare del Golfo,6,$209.00,12,5.0
69458,"Linguaglossa, Sicilia, Italy",Linguaglossa,5,$220.00,143,4.64
392685,,Marsala,4,$95.00,44,4.81
392784,,Marsala,2,$147.00,24,4.79
402984,"Palermo, Sicily, Italy",Palermo,2,$105.00,206,4.9
405185,,Lipari,10,"$1,168.00",0,
407365,"Gioiosa Marea, Sicily, Italy",Gioiosa Marea,6,$136.00,0,
409576,,Marsala,16,$135.00,0,
409577,,Marsala,16,$140.00,0,
409873,,Lipari,4,$107.00,54,4.62
412511,"Mascali, Sicily, Italy",Mascali,6,$99.00,7,4.86
413394,"Catania, Sicily, Italy",Catania,5,,235,4.75
75182,,Lipari,2,$78.00,172,4.94
160638,"Avola, SIRACUSA, Italy",Avola,4,,4,4.75
163137,"Modica, Sicily, Italy",Modica,4,$159.00,101,4.91
166815,"Acireale, Sicily, Italy",Acireale,8,$181.00,221,4.84
171736,,Isola delle Femmine,4,$103.00,24,4.71
175954,,Valderice,3,$85.00,10,4.9
177407,"Nicolosi, Sicily, Italy",Nicolosi,6,$63.00,56,4.66
179683,"Altavilla Milicia, Sicily, Italy",Altavilla Milicia,6,$120.00,22,4.59
186711,,Palermo,2,$120.00,4,4.5
187633,"Noto, Sicily, Italy",Noto,4,$82.00,149,4.81
77068,"Modica, Sicily, Italy",Modica,6,$237.00,135,4.88
83015,"Sciacca, Sicily, Italy",Sciacca,6,$97.00,12,4.83
83022,"Sciacca, Sicily, Italy",Sciacca,4,$85.00,3,4.67
414037,,Gioiosa Marea,4,$143.00,1,5.0
414878,"Palermo, Sicily, Italy",Palermo,2,$82.00,290,4.53
415976,"Palermo, Sicily, Italy",Palermo,4,$86.00,419,4.6
418515,,Termini Imerese,2,$230.00,0,
427743,,Siracusa,7,$50.00,6,4.83
430374,,Marsala,2,$86.00,38,4.79
432958,"Catania, Sicily, Italy",Catania,4,$267.00,276,4.89
434283,,Lipari,6,$77.00,40,4.38
435366,"Acireale, Sicily, Italy",Acireale,16,"$1,318.00",88,4.87
189381,,Letojanni,1,,0,
197746,"San Vito Lo Capo, Sicily, Italy",San Vito Lo Capo,5,,16,4.44
197823,"Terrasini, Sicilia, Italy",Terrasini,4,$76.00,27,4.67
198350,,Nicolosi,6,$48.00,27,4.63
198915,"Aci Catena, Sicily, Italy",Aci Catena,2,$52.00,61,4.86
199579,"Trapani, Sicily, Italy",Trapani,4,$45.00,37,4.49
199781,"Castellammare del Golfo, Sicilia, Italy",Castellammare del Golfo,6,$100.00,19,4.32
202166,"Catania, Sicily, Italy",Catania,6,$75.00,36,4.03
204652,,Catania,4,$50.00,0,
83038,"Sciacca, Sicily, Italy",Sciacca,2,$57.00,17,4.94
83438,"Marsala, Sicilia, Italy",Marsala,4,$49.00,3,4.0
436666,"Riposto, Sicilia, Italy",Riposto,3,$72.00,4,4.75
440491,"Favignana, Sicily, Italy",Favignana,3,$60.00,95,4.43
440566,,Favignana,6,$63.00,68,4.67
440654,"Valderice, Sicily, Italy",Valderice,4,$126.00,20,5.0
440679,"Valderice, Sicilia, Italy",Valderice,2,$100.00,39,4.95
442120,"Marsala, Sicily, Italy",Marsala,5,$72.00,93,4.9
442162,,Pantelleria,2,$80.00,5,4.4
443659,"Taormina, Sicily, Italy",Taormina,2,$82.00,223,4.72
205197,,Letojanni,3,$63.00,0,
206176,"Pozzillo, Sicily, Italy",Ragusa,11,$459.00,18,4.67
207236,,Taormina,10,$76.00,56,4.69
207654,"Nicolosi, Sicily, Italy",Nicolosi,3,$43.00,70,4.67
209923,"Piedimonte Etneo, Sicily, Italy",Piedimonte Etneo,5,$100.00,45,4.73
209947,"Trapani, Sicily, Italy",Trapani,2,$191.00,21,4.38
209948,,Sciacca,3,$78.00,44,4.77
214026,"Agrigento, Sicily, Italy",Agrigento,4,$72.00,396,4.63
214043,,Sciacca,5,$94.00,70,4.73
214057,"Marinella, Sicily, Italy",Castelvetrano,5,$96.00,11,4.91
83851,,Castellammare del Golfo,4,$41.00,25,4.83
86026,"Marina di Ragusa, Sicily, Italy",Ragusa,3,$106.00,16,4.94
86930,,Palermo,4,,0,
214405,"Sciacca, Sicilia, Italy",Sciacca,7,,19,4.89
214593,"Rodì Milici, Sicily, Italy",Rod Milici,8,$85.00,7,4.43
216223,"Trapani, Sicilia, Italy",Trapani,4,$97.00,23,4.35
221009,"Patti, Sicily, Italy",Patti,8,$156.00,119,4.87
221057,,Castelvetrano,3,$86.00,0,
222301,,Tusa,2,$222.00,218,4.98
224383,"Nicolosi, Sicily, Italy",Nicolosi,2,$42.00,72,4.64
225446,"Noto, Sicilia, Italy",Noto,3,$55.00,131,4.82
226301,"Marsala, Sicily, Italy",Marsala,6,$72.00,16,4.56
86944,"Punta Grande, Sicilia, Italy",Realmonte,10,$202.00,15,4.53
87307,,Lipari,2,$69.00,60,4.46
447362,"Riposto, Sicilia, Italy",Riposto,4,$91.00,5,4.6
450907,"Arenella, Sicilia, Italy",Siracusa,6,$106.00,100,4.62
451182,"Castellammare del Golfo, Sicily, Italy",Castellammare del Golfo,4,$65.00,0,
451335,"Syracuse, Sicilia, Italy",Siracusa,4,$92.00,219,4.76
453939,,Roccalumera,4,$45.00,206,4.77
454412,"Erice, Sicilia, Italy",Erice,2,$32.00,79,4.81
456927,,Pantelleria,4,$125.00,97,4.66
459557,,Taormina,4,$397.00,66,4.82
460763,"Stromboli, Sicilia, Italy",Lipari,5,$347.00,1,3.0
463868,"Palermo, Sicily, Italy",Palermo,3,$60.00,106,4.8
87766,,Augusta,16,$108.00,20,4.95
89175,,Taormina,3,$73.00,415,4.9
510744,"Province of Messina, Sicily, Italy",Malfa,4,,100,4.78
511114,"Palermo, Sicily, Italy",Palermo,4,$81.00,1,5.0
512540,"Acireale, Sicily, Italy",Acireale,4,$118.00,4,4.25
226685,,Trappeto,2,,0,
226950,"Agrigento, Sicily, Italy",Agrigento,3,$40.00,295,4.63
228437,"Syracuse, Sicily, Italy",Siracusa,6,$106.00,882,4.8
228982,,Scicli,2,$88.00,55,4.78
230730,,Acireale,2,$84.00,348,4.91
234794,,Librizzi,5,$113.00,52,4.9
238313,"Gioiosa Marea, Sicilia, Italy",Gioiosa Marea,4,$80.00,14,4.14
238333,"Acireale, Sicily, Italy",Acireale,5,$75.00,8,4.43
240254,,Lipari,4,$51.00,118,4.86
516179,,Sciacca,2,$50.00,29,4.76
516390,,Taormina,10,$32.00,398,4.58
517335,,Mascali,4,$60.00,13,4.23
465799,"Piazza Armerina, Sicily, Italy",Piazza Armerina,4,$80.00,13,4.69
467473,"Palermo, Sicily, Italy",Palermo,3,$40.00,29,4.26
468269,,Scicli,5,$105.00,51,4.94
469017,"Palermo, Sicily, Italy",Palermo,4,$30.00,93,4.69
469137,"Palermo, Sicily, Italy",Palermo,4,$60.00,94,4.58
470945,,Librizzi,3,$93.00,65,4.83
471178,"Palermo, Sicily, Italy",Palermo,4,$57.00,23,5.0
472935,"Avola, SIRACUSA, Italy",Avola,2,$100.00,16,4.38
519703,,Marsala,5,$60.00,84,4.51
520248,"Realmonte, Sicilia, Italy",Realmonte,4,$67.00,39,4.77
522831,"Menfi, Sicily, Italy",Menfi,4,$152.00,144,4.82
475278,,Palermo,1,$43.00,22,4.48
476113,,Siracusa,6,$277.00,173,4.81
476572,"Marina di Ragusa, Sicilia, Italy",Ragusa,5,$94.00,27,4.81
478024,"Malfa, Sicily, Italy",Malfa,2,$85.00,6,5.0
478248,,Lampedusa e Linosa,3,$50.00,71,4.46
479677,"Palermo, Sicily, Italy",Palermo,2,$49.00,27,4.67
480500,"Gioiosa Marea, Sicilia, Italy",Gioiosa Marea,5,$63.00,17,4.59
483864,,Scicli,2,$89.00,51,4.84
245101,"Palermo, Sicily, Italy",Palermo,14,"$1,290.00",15,5.0
245460,,Taormina,4,$83.00,115,4.68
246473,,Motta Sant'Anastasia,4,$38.00,0,
249761,"Marina di Modica, Sicily, Italy",Modica,4,,5,4.8
251695,"Acireale, Sicily, Italy",Acireale,3,$53.00,1,5.0
251696,"Acireale, Sicily, Italy",Acireale,2,$83.00,1,2.0
252465,,Marsala,7,$140.00,0,
253368,,Castelvetrano,6,$95.00,2,4.5
524990,"Favignana, Sicilia, Italy",Favignana,2,$78.00,82,4.8
530164,"Syracuse, Sicily, Italy",Siracusa,7,$90.00,94,4.44
532249,"Khaddiuggia, Sicilia, Italy",Pantelleria,12,,12,5.0
532842,"Trapani, Sicily, Italy",Trapani,2,$75.00,25,4.76
533323,"Valderice, Sicilia, Italy",Valderice,6,$356.00,57,4.82
534934,"Syracuse, Sicily, Italy",Siracusa,5,$79.00,158,4.82
256227,"Scicli, Sicily, Italy",Scicli,4,$67.00,68,4.9
261132,"Avola, SIRACUSA, Italy",Avola,4,,0,
261157,"Avola, SIRACUSA, Italy",Avola,2,,4,4.25
261842,"Noto, Sicily, Italy",Noto,2,$81.00,37,4.89
264487,"Viagrande, Sicily, Italy",Viagrande,12,$373.00,141,4.9
265080,"Trapani, Sicily, Italy",Trapani,4,$80.00,74,4.73
272002,"Palermo, Sicily, Italy",Palermo,1,$50.00,4,5.0
272567,"Milazzo, Messina, Italy",Milazzo,2,$25.00,21,4.3
484420,,Trapani,2,$50.00,6,3.4
485547,"Palermo, Sicily, Italy",Palermo,3,$69.00,43,4.93
486184,,Palermo,5,$207.00,27,4.93
489020,"Palermo, Sicily, Italy",Palermo,4,$60.00,59,4.82
492656,"Lipari, Sicilia, Italy",Lipari,3,,28,4.46
493928,,Marsala,4,$20.00,0,
494437,"Favignana, Sicilia, Italy",Favignana,6,$108.00,53,4.83
496666,,Siracusa,3,$111.00,69,4.91
497159,"Fontane Bianche, Sicilia, Italy",Siracusa,4,$120.00,35,4.94
500458,"Noto, Sicilia, Italy",Noto,3,$70.00,1,5.0
537088,,Ispica,2,$150.00,0,
538897,"Marsala, Sicily, Italy",Marsala,6,$18.00,0,
539639,"Valderice, Sicily, Italy",Valderice,3,$48.00,107,4.66
540027,,Piedimonte Etneo,6,$58.00,86,4.63
540104,,Lipari,2,$120.00,122,4.95
501331,"Realmonte, Sicilia, Italy",Realmonte,6,$59.00,31,4.68
501594,"Trapani, Sicily, Italy",Trapani,6,$118.00,140,4.86
501901,"Lipari, Sicily, Italy",Lipari,2,$136.00,183,4.98
502133,,Acireale,4,$96.00,2,4.5
502532,,Sciacca,2,$45.00,14,4.64
502655,,Calatafimi-Segesta,7,$110.00,18,5.0
507022,"Syracuse, Sicily, Italy",Siracusa,2,$61.00,481,4.59
653191,,Trappeto,4,$80.00,2,5.0
653887,"Malfa, Sicily, Italy",Malfa,3,$83.00,18,4.72
653985,"Lido, Sicily, Italy",Noto,15,$300.00,43,4.67
274816,"Palermo, Sicily, Italy",Palermo,5,$60.00,56,4.77
281601,,Palermo,4,$66.00,571,4.75
295919,,Randazzo,11,$42.00,72,4.9
298660,,Catania,4,,0,
298679,,Catania,2,$80.00,1,5.0
305859,"Mascali, Sicily, Italy",Mascali,5,$110.00,27,4.7
305860,"Mascali, Sicily, Italy",Mascali,8,$90.00,27,4.59
307482,"Palermo, Sicily, Italy",Palermo,4,$135.00,38,4.86
307993,"Syracuse, Sicily, Italy",Siracusa,4,$81.00,64,4.65
541250,"Castellammare del Golfo, Sicily, Italy",Castellammare del Golfo,6,$62.00,8,4.63
541251,"Castellammare del Golfo, Sicily, Italy",Castellammare del Golfo,10,$126.00,32,4.65
541901,"Scicli, Sicily, Italy",Scicli,6,$200.00,2,4.5
542997," Panarea, Sicily, Italy",Lipari,2,,33,4.44
654511,"Malfa, Sicily, Italy",Malfa,5,$105.00,17,4.71
657391,"Taormina, Sicily, Italy",Taormina,7,$108.00,27,4.59
661338,"Acate, Sicily, Italy",Acate,10,,33,4.82
661553,"Partinico, Sicily, Italy",Partinico,11,$209.00,4,4.5
662724,,Modica,6,$60.00,81,4.88
663009,"Taormina, Sicily, Italy",Taormina,2,$86.00,44,4.52
663042,,Pollina,7,$59.00,125,4.8
665907,,Barcellona Pozzo di Gotto,3,,0,
665910,,Barcellona Pozzo di Gotto,2,,3,5.0
665913,,Barcellona Pozzo di Gotto,4,,0,
665916,,Barcellona Pozzo di Gotto,3,,6,5.0
665920,,Barcellona Pozzo di Gotto,3,,0,
791666,"Giardini Naxos, Sicily, Italy",Giardini-Naxos,5,$66.00,138,4.91
803812,"Marsala, Sicilia, Italy",Marsala,6,$124.00,30,4.77
805243,"Riposto, Sicilia, Italy",Riposto,6,$259.00,151,4.82
811614,,Noto,2,$149.00,0,
815022,"Noto, SR, Italy",Noto,8,$462.00,27,4.85
816921,"Scicli, Sicily, Italy",Scicli,6,$57.00,19,4.89
831228,"Partinico, Palermo, Sicily, Italy",Partinico,5,$66.00,161,4.81
845734,"Capo d'Orlando, Sicilia, Italy",Capo d'Orlando,6,$129.00,0,
851282,,Favignana,4,$155.00,0,
543164,,Malfa,2,$120.00,1,5.0
543178,,Malfa,3,$120.00,2,5.0
543221,"Palermo, Sicily, Italy",Palermo,2,,4,4.5
551019,"Mondello, Mondello Beach, Palermo, Sicily, Italy, Italy",Palermo,4,$62.00,30,4.7
666287,"Stromboli, Sicily, Italy",Lipari,5,,84,4.62
667185,"Lacco, Sicily, Italy",Sant'Alessio Siculo,4,$92.00,76,4.91
668405,"Trappeto, Sicily, Italy",Trappeto,4,,1,4.0
668536,"Palermo, Sicily, Italy",Palermo,5,$135.00,13,4.77
669800,,Noto,4,$62.00,0,
671146,,Catania,2,$65.00,101,4.57
671283,"Palermo, Sicily, Italy",Palermo,4,$40.00,32,4.78
672655,,Pantelleria,4,$102.00,11,4.91
673989,"Menfi, Sicily, Italy",Menfi,6,$94.00,2,3.5
851283,,Favignana,4,$175.00,0,
851288,,Favignana,3,,0,
851289,,Favignana,4,,0,
853648,"Mascali, Sicily, Italy",Mascali,6,$114.00,8,4.13
854928,"Acireale, Sicilia, Italy",Acireale,16,$391.00,3,5.0
855790,,Palermo,2,$50.00,540,4.7
856733,"Terrasini, Sicily, Italy",Terrasini,4,$116.00,146,4.64
860542,"Oliveri, Sicily, Italy",Oliveri,5,$165.00,1,5.0
861357,"Palermo, Sicilia, Italy",Palermo,5,$156.00,69,4.83
551872,,Monreale,4,,20,4.3
552225,,Lipari,2,$36.00,305,4.73
553401,"Marsala, Sicily, Italy",Marsala,5,$103.00,17,4.76
556590,,Nicolosi,2,$56.00,52,4.78
674187,,Realmonte,10,,1,5.0
676165,"Acireale, Sicily, Italy",Acireale,3,$68.00,72,4.64
677509,"Ginostra, Sicily, Italy",Lipari,4,$140.00,66,4.89
678359,,Pantelleria,2,$83.00,6,4.83
678742,"Lido Rossello, Sicilia, Italy",Realmonte,4,$101.00,10,4.7
679255,"Acireale, Sicily, Italy",Acireale,5,$87.00,61,4.7
679548,,Ragusa,4,$79.00,13,4.58
679550,,Siracusa,5,$106.00,15,4.71
680950,"Avola, Sicily, Italy",Avola,4,$76.00,41,4.83
689538,"Palermo, Sicilia, Italy",Palermo,4,$72.00,79,4.8
690011,,Custonaci,6,$70.00,5,4.2
690352,"Palermo, Sicily, Italy",Palermo,3,$48.00,440,4.66
557129,,Altavilla Milicia,1,$230.00,0,
561223,"Cefalù, Sicily, Italy",Cefal,4,$116.00,57,4.91
563539,"Taormina, Sicily, Italy",Taormina,2,$161.00,223,4.86
564802,,Siracusa,4,$52.00,397,4.9
867643,,Lipari,7,$499.00,25,4.96
869053,,Palermo,3,$62.00,6,4.83
871497,"Torretta, Sicily, Italy",Torretta,4,$52.00,24,4.67
872831,,Siracusa,4,$54.00,52,4.83
873092,"Palermo, Sicily, Italy",Palermo,2,$235.00,10,5.0
873906,,Campofiorito,3,$70.00,1,4.0
873957,,Campofiorito,3,$89.00,8,4.63
876375,"Syracuse, Sicily, Italy",Siracusa,4,$116.00,354,4.71
878679,"Calatafimi-Segesta, Sicily, Italy",Calatafimi-Segesta,6,$255.00,17,5.0
884152,,Pollina,4,$51.00,157,4.79
884897,"Casteldaccia, Sicily, Italy",Casteldaccia,2,$35.00,9,4.89
566626,,Castellammare del Golfo,4,$140.00,0,
567282,"Agrigento, Sicily, Italy",Agrigento,2,$65.00,63,4.65
567624,"Lipari, Sicily, Italy",Lipari,2,$42.00,32,4.39
693745,"Lipari, Sicily, Italy",Lipari,2,$123.00,72,4.61
695689,"Palermo, Sicily, Italy",Palermo,2,$86.00,62,4.58
695774,,Modica,5,$80.00,5,5.0
697353,,Catania,4,,29,4.72
697446,,Noto,5,$74.00,12,4.75
698548,,Sant'Agata di Militello,4,$40.00,0,
699752,,Salemi,3,$43.00,46,4.7
699851,"Modica, Sicily, Italy",Modica,2,$79.00,187,4.9
702645,"Letojanni, Sicily, Italy",Letojanni,5,$74.00,62,4.53
705594,"Santa Maria di Licodia, Sicily, Italy",Santa Maria di Licodia,6,$101.00,152,4.88
706470,,Palermo,4,$62.00,75,4.77
567684,,Piedimonte Etneo,9,$345.00,74,4.46
568220,"Marina di Ragusa, Sicilia, Italy",Ragusa,8,$163.00,19,4.79
571030,"Syracuse, Sicily, Italy",Siracusa,8,,30,4.57
574812,,Milazzo,4,$120.00,1,2.0
576469,"Tusa, Sicily, Italy",Tusa,2,$74.00,3,5.0
576750,,Ragusa,4,,14,4.5
577833,,Riposto,5,$114.00,108,4.86
886004,,Modica,4,$119.00,309,4.97
888705,"Realmonte, Sicily, Italy",Realmonte,4,$38.00,10,4.3
891803,"Ragalna, Sicily, Italy",Ragalna,6,$60.00,135,4.69
895588,"Costa Saracena - Castelluccio, Sicily, Italy",Augusta,4,$99.00,13,4.85
895884,"Scicli, Sicily, Italy",Scicli,4,$68.00,380,4.93
897042,,Favignana,3,,5,5.0
897046,"Stromboli, Sicily, Italy",Lipari,6,,9,4.56
897345,"Castellammare del Golfo, Sicily, Italy",Castellammare del Golfo,4,,83,4.6
897505,,Castellammare del Golfo,2,$94.00,78,4.79
579921,"Valderice, Sicily, Italy",Valderice,2,$52.00,8,4.75
580430,"Caccamo, Sicily, Italy",Caccamo,2,$54.00,16,4.69
585685,"Panarea, Sicily, Italy",Lipari,5,$153.00,31,4.71
586014,,Cefal,2,$99.00,289,4.82
709465,,Ragusa,4,,1,5.0
709620,"Agrigento, Sicilia, Italy",Agrigento,1,$71.00,20,4.47
709926,"Agrigento, Sicily, Italy",Agrigento,1,$56.00,122,4.65
714448,,Catania,4,$81.00,2,4.5
716436,"Campofelice di Roccella, Sicily, Italy",Campofelice di Roccella,2,$62.00,41,4.38
717342,"Lipari, Sicilia, Italy",Lipari,2,$70.00,19,4.89
717391,"Palermo, Sicily, Italy",Palermo,5,,316,4.81
719519,"Acireale, Sicily, Italy",Acireale,3,$68.00,206,4.82
720206,,Palermo,6,$158.00,1,5.0
722912,,Siracusa,4,$87.00,70,4.9
586449,"Castellammare del Golfo, Sicily, Italy",Castellammare del Golfo,3,$35.00,92,4.87
897593,"Marina di Modica, Sicily, Italy",Modica,6,$105.00,7,5.0
898256,,Sciacca,5,$101.00,20,4.75
898324,"Caccamo, Sicily, Italy",Caccamo,5,$50.00,10,4.7
898335,,Sciacca,5,$84.00,24,4.88
898347,"Alcamo, Sicily, Italy",Alcamo,8,,1,5.0
898512,,Giardini-Naxos,4,$65.00,44,4.88
899551,"Marsala, Sicily, Italy",Marsala,3,$85.00,0,
900943,,Favignana,4,$125.00,0,
901447,,Sciacca,4,$94.00,40,4.54
901882,"Canicattì, Sicilia, Italy",Canicatt,3,$46.00,418,4.8
905262,"Catania, Sicily, Italy",Catania,3,$80.00,380,4.71
586587,,Catania,3,$59.00,93,4.49
586658,"Torretta, Sicily, Italy",Torretta,8,$92.00,26,4.81
724351,,Palermo,4,$35.00,1,5.0
725701,,Caltagirone,4,,12,4.92
726464,,Ragusa,4,$100.00,10,4.7
727410,"Syracuse, Sicily, Italy",Siracusa,2,$44.00,678,4.68
728350,,Taormina,5,$104.00,147,4.43
728401,"Cefalu, Sicily, Italy",Campofelice di Roccella,8,$106.00,39,4.46
729218,,Catania,9,$59.00,1,5.0
729357,,Catania,2,$62.00,43,4.39
730777,,Tusa,4,,0,
730778,,Tusa,4,,0,
588274,,Letojanni,5,$63.00,1,5.0
588307,,Letojanni,4,$63.00,1,5.0
590141,,Palermo,4,$84.00,3,5.0
590847,"Piazza Armerina, Sicily, Italy",Piazza Armerina,2,$53.00,34,4.44
592383,,Acireale,4,,2,5.0
593117,"Milazzo, Messina, Italy",Milazzo,2,$23.00,32,4.55
593157,,Letojanni,4,$50.00,143,4.82
732731,"Tusa, Sicily, Italy",Tusa,3,$91.00,65,4.94
735328,"Marsala, Sicily, Italy",Marsala,2,$52.00,0,
738512,,Palermo,3,$77.00,9,4.56
739246,,San Gregorio di Catania,15,$299.00,21,4.33
739344,,San Gregorio di Catania,6,$184.00,13,4.69
740380,"Syracuse, Sicily, Italy",Siracusa,3,$39.00,223,4.54
740381,,Siracusa,7,$103.00,59,4.56
747723,"Trapani, Sicily, Italy",Trapani,2,$221.00,27,5.0
747756,"Trapani, Sicily, Italy",Trapani,2,$225.00,20,4.95
905348,"Catania, Sicily, Italy",Catania,3,$87.00,267,4.67
905481,,Catania,2,$69.00,50,4.9
906270,"Sciacca, Sicily, Italy",Sciacca,4,$107.00,26,4.42
907139,"Caccamo, Sicily, Italy",Caccamo,4,$46.00,73,4.47
909929,"Valderice, Sicilia, Italy",Valderice,2,$55.00,183,4.92
912027,,Ribera,10,$125.00,0,
914940,"Pantelleria, Sicilia, Italy",Pantelleria,4,$89.00,22,4.23
918310,"Valderice - Loc. Lido Valderice - Cortigliolo, Sicily, Italy",Valderice,7,$159.00,243,4.74
919253,"Palermo, Sicily, Italy",Palermo,4,$46.00,94,4.61
596804,,Taormina,5,$166.00,0,
597442,"Syracuse, Sicily, Italy",Siracusa,2,$65.00,326,4.76
598380,"Milazzo, Messina, Italy",Milazzo,4,$54.00,8,3.63
598428,"Sampieri, Sicily, Italy",Scicli,4,$109.00,8,4.88
923029,,Giardini-Naxos,3,,28,4.39
923039,"Taormina, Sicily, Italy",Taormina,5,$75.00,188,4.77
923046,"Taormina, Sicily, Italy",Taormina,5,$71.00,288,4.76
